job_id,title,company,location,salary,description,url,date_posted,job_type,experience_level,required_skills,education,benefits,education_required,years_experience,date_processed,skill_sql,skill_python,skill_r,skill_excel,skill_tableau,skill_power bi,skill_sas,skill_spss,skill_java,skill_c#,skill_c\+\+,skill_javascript,skill_scala,skill_matlab,skill_hadoop,skill_spark,skill_aws,skill_azure,skill_google cloud,skill_etl,skill_machine learning,skill_ai,skill_deep learning,skill_nlp,skill_natural language processing,skill_data mining,skill_data visualization,skill_statistical analysis,skill_a/b testing,skill_data modeling,skill_data warehousing,skill_big data,skill_nosql,skill_mongodb,skill_cassandra,skill_mysql,skill_postgresql,skill_oracle,skill_sql server,skill_teradata,skill_snowflake,skill_redshift,skill_looker,skill_qlik,skill_alteryx,skill_knime,skill_rapidminer,skill_tensorflow,skill_pytorch,skill_keras,skill_scikit-learn,skill_pandas,skill_numpy,skill_matplotlib,skill_seaborn,skill_ggplot2,skill_jupyter,skill_git,skill_docker,skill_kubernetes,skill_airflow,skill_luigi,skill_databricks,skill_agile,skill_scrum,skill_jira,skill_confluence,skill_microsoft office,skill_vba,skill_dax,skill_power query,skill_sharepoint,skill_salesforce,skill_dynamics,skill_sap,skill_oracle ebs,skills_mentioned_count,skills_mentioned,description_snippet,search_job_title,search_location,min_salary,max_salary,salary_period,avg_salary,job_level,is_remote,salary_competitiveness
6jw3jn9fda7om81j,Business Intelligence Analyst,Metric Masters,Remote,N/A,"Exciting opportunity for a Business Intelligence Analyst to make an impact in a fast-paced environment.

Responsibilities:
- You will transform raw data into meaningful business insights.
- You will work with business users to understand reporting needs and deliver solutions.
- This position involves optimizing data collection procedures and ensuring data quality.
- In this role, you will design and build interactive dashboards and reports.

Requirements:
- PhD in Computer Science, Statistics, Mathematics, or related field
- 5+ years of experience in business intelligence analyst or related field
- Proficiency in SQL
- Proficiency in Python
- Proficiency in Data Visualization
- Proficiency in Power BI
- Proficiency in SPSS
- Proficiency in Data Modeling

Preferred Qualifications:
- Experience with AWS
- Experience with Dashboard Development
- Experience with Statistical Analysis

Benefits:
- Competitive salary and benefits package
- Health, dental, and vision insurance
- Paid time off and holidays
- Collaborative and innovative work environment
",https://www.indeed.com/viewjob?jk=6jw3jn9fda7om81j,2025-03-27,Internship,Director,"['Machine Learning', 'SQL', 'Tableau', 'Statistical Analysis', 'ETL']",PhD,"['Paid time off', 'Company events', 'Free snacks and drinks', 'Tuition reimbursement']",Master's degree,5,2025-04-14,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,"['SQL', 'Python', 'Power BI', 'SPSS', 'AWS', 'Data Visualization', 'Statistical Analysis', 'Data Modeling']","Exciting opportunity for a Business Intelligence Analyst to make an impact in a fast-paced environment.

Responsibilities:
- You will transform raw da...",Business Intelligence Analyst,Remote,,,Not specified,,Senior,True,Unknown
cmiim38xvn9zsmvt,Business Analyst,TechCorp Solutions,Remote,"$140,000 - $160,000 a year","Our client is looking for an experienced Business Analyst to help drive business insights.

Responsibilities:
- In this role, you will bridge the gap between business needs and technical solutions.
- You will gather and document business requirements and translate them into functional specifications.
- This position involves analyzing business processes and recommending improvements.
- You will work closely with stakeholders to ensure solutions meet business objectives.

Requirements:
- Certification in Computer Science, Statistics, Mathematics, or related field
- 3+ years of experience in business analyst or related field
- Proficiency in Spark
- Proficiency in Data Visualization
- Proficiency in ETL
- Proficiency in SPSS
- Proficiency in Predictive Analytics
- Proficiency in Hadoop

Preferred Qualifications:
- Experience with Data Modeling
- Experience with Dashboard Development
- Experience with Python

Benefits:
- Health, dental, and vision insurance
- Competitive salary and benefits package
- Professional development opportunities
- Collaborative and innovative work environment
",https://www.indeed.com/viewjob?jk=cmiim38xvn9zsmvt,2025-04-04,Remote,Manager,"['Dashboard Development', 'Python', 'A/B Testing', 'Data Quality', 'Google Cloud', 'Data Cleaning', 'Power BI', 'Reporting', 'Data Visualization']",Bachelor's degree,"['Casual dress code', 'Paid time off', 'Flexible schedule', 'Dental insurance', '401(k)', 'Health insurance', 'Free snacks and drinks']",Master's degree,3,2025-04-14,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,"['Python', 'SPSS', 'Hadoop', 'Spark', 'ETL', 'Data Visualization', 'Data Modeling']","We're hiring a Business Analyst to help us make data-driven decisions.

Responsibilities:
- This position involves analyzing business processes and re...",Business Analyst,Remote,140000.0,160000.0,year,150000.0,Mid-level,True,High
uz2agoa9u9u1fkoz,Data Scientist,Stellar Data,"Austin, TX",N/A,"We're hiring a Data Scientist to help us make data-driven decisions.

Responsibilities:
- You will collaborate with stakeholders to translate business questions into analytical frameworks.
- In this role, you will develop and implement advanced analytical models.
- You will use machine learning techniques to solve complex business problems.
- This position involves exploring and visualizing data to uncover hidden patterns.

Requirements:
- High School Diploma in Computer Science, Statistics, Mathematics, or related field
- 5+ years of experience in data scientist or related field
- Proficiency in Statistical Analysis
- Proficiency in Big Data
- Proficiency in Spark
- Proficiency in Tableau
- Proficiency in Dashboard Development
- Proficiency in Data Modeling

Preferred Qualifications:
- Experience with Machine Learning
- Experience with R
- Experience with Data Governance

Benefits:
- Paid time off and holidays
- Competitive salary and benefits package
- Health, dental, and vision insurance
- Collaborative and innovative work environment
",https://www.indeed.com/viewjob?jk=uz2agoa9u9u1fkoz,2025-03-26,Full-time,Mid level,"['SPSS', 'Data Visualization', 'Power BI', 'A/B Testing', 'Statistical Analysis', 'Data Governance', 'Business Intelligence', 'Azure', 'Data Modeling', 'Tableau']",Associate's degree,"['401(k)', 'Tuition reimbursement', 'Paid time off', 'Company events', 'Casual dress code']",Master's degree,5,2025-04-14,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,"['R', 'Tableau', 'Spark', 'Machine Learning', 'Statistical Analysis', 'Data Modeling', 'Big Data']","Join our growing team as a Data Scientist and help transform data into actionable insights.

Responsibilities:
- In this role, you will develop and im...",Data Scientist,"Austin, TX",,,Not specified,,Senior,False,Unknown
q1eylvfoa6a15aid,Business Analyst,Insight Technologies,"San Francisco, CA","$100,000 - $120,000 a year","Our client is looking for an experienced Business Analyst to help drive business insights.

Responsibilities:
- You will gather and document business requirements and translate them into functional specifications.
- In this role, you will bridge the gap between business needs and technical solutions.
- You will work closely with stakeholders to ensure solutions meet business objectives.
- This position involves analyzing business processes and recommending improvements.

Requirements:
- Master's degree in Computer Science, Statistics, Mathematics, or related field
- 5+ years of experience in business analyst or related field
- Proficiency in SAS
- Proficiency in A/B Testing
- Proficiency in SQL
- Proficiency in Business Intelligence
- Proficiency in Database Management
- Proficiency in Data Quality

Preferred Qualifications:
- Experience with Data Mining
- Experience with AWS
- Experience with Python

Benefits:
- Paid time off and holidays
- 401(k) matching
- Professional development opportunities
- Health, dental, and vision insurance
",https://www.indeed.com/viewjob?jk=q1eylvfoa6a15aid,2025-03-29,Internship,Executive,"['SAS', 'Predictive Analytics', 'A/B Testing', 'Data Quality', 'Power BI']",Master's degree,"['Professional development', 'Tuition reimbursement', 'Dental insurance', '401(k)', 'Remote work option', 'Free snacks and drinks', 'Casual dress code', 'Paid time off']",Bachelor's degree,5,2025-04-14,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,"['SQL', 'Python', 'SAS', 'AWS', 'Data Mining', 'A/B Testing']","Join our growing team as a Business Analyst and help transform data into actionable insights.

Responsibilities:
- This position involves analyzing bu...",Business Analyst,"San Francisco, CA",100000.0,120000.0,year,110000.0,Senior,False,High
3yry3m6mqqcrva7d,Data Analyst,Nexus Innovations,"Austin, TX","$80,000 - $100,000 a year","Join our growing team as a Data Analyst and help transform data into actionable insights.

Responsibilities:
- You will be responsible for creating dashboards and reports to communicate findings to stakeholders.
- In this role, you will analyze complex datasets to identify trends and insights.
- You will work with cross-functional teams to understand business requirements and provide data-driven solutions.
- This position involves cleaning and transforming data to ensure accuracy and reliability.

Requirements:
- Master's degree in Computer Science, Statistics, Mathematics, or related field
- 6+ years of experience in data analyst or related field
- Proficiency in Data Modeling
- Proficiency in SPSS
- Proficiency in AWS
- Proficiency in Big Data
- Proficiency in Data Visualization
- Proficiency in Predictive Analytics

Preferred Qualifications:
- Experience with A/B Testing
- Experience with Google Cloud
- Experience with Azure

Benefits:
- Professional development opportunities
- Competitive salary and benefits package
- Collaborative and innovative work environment
- Paid time off and holidays
",https://www.indeed.com/viewjob?jk=3yry3m6mqqcrva7d,2025-03-18,Temporary,Mid level,"['Spark', 'Data Modeling', 'SAS', 'A/B Testing', 'Big Data', 'SQL', 'SPSS']",Certification,"['Gym membership', 'Company events', 'Flexible schedule', 'Vision insurance', 'Tuition reimbursement', 'Remote work option', 'Casual dress code']",Master's degree,6,2025-04-14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,"['SPSS', 'AWS', 'Azure', 'Google Cloud', 'Data Visualization', 'A/B Testing', 'Data Modeling', 'Big Data']","We are seeking a talented Data Analyst to join our team.

Responsibilities:
- You will work with cross-functional teams to understand business require...",Data Analyst,"Austin, TX",80000.0,100000.0,year,90000.0,Senior,False,High
80uozigsxfkuiayf,Business Analyst,DataDriven Enterprises,"Seattle, WA","$80,000 - $100,000 a year","Exciting opportunity for a Business Analyst to make an impact in a fast-paced environment.

Responsibilities:
- You will gather and document business requirements and translate them into functional specifications.
- You will work closely with stakeholders to ensure solutions meet business objectives.
- This position involves analyzing business processes and recommending improvements.
- In this role, you will bridge the gap between business needs and technical solutions.

Requirements:
- Bachelor's degree in Computer Science, Statistics, Mathematics, or related field
- 3+ years of experience in business analyst or related field
- Proficiency in Data Cleaning
- Proficiency in Hadoop
- Proficiency in AWS
- Proficiency in Power BI
- Proficiency in Data Visualization
- Proficiency in Statistical Analysis

Preferred Qualifications:
- Experience with Data Warehousing
- Experience with Spark
- Experience with Dashboard Development

Benefits:
- Professional development opportunities
- Competitive salary and benefits package
- Paid time off and holidays
- Flexible work arrangements
",https://www.indeed.com/viewjob?jk=80uozigsxfkuiayf,2025-04-03,Temporary,Entry level,"['AWS', 'Excel', 'Reporting', 'ETL', 'Data Quality', 'Predictive Analytics']",PhD,"['Casual dress code', 'Remote work option', 'Free snacks and drinks', '401(k)', 'Professional development', 'Health insurance', 'Tuition reimbursement']",Bachelor's degree,3,2025-04-14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,"['Power BI', 'Hadoop', 'Spark', 'AWS', 'Data Visualization', 'Statistical Analysis', 'Data Warehousing']","Our client is looking for an experienced Business Analyst to help drive business insights.

Responsibilities:
- You will work closely with stakeholder...",Business Analyst,"Seattle, WA",80000.0,100000.0,year,90000.0,Mid-level,False,High
drijnbky1nlkf5rn,Data Analyst,Apex Analytics,"San Francisco, CA","$80,000 - $100,000 a year","We're hiring a Data Analyst to help us make data-driven decisions.

Responsibilities:
- This position involves cleaning and transforming data to ensure accuracy and reliability.
- You will be responsible for creating dashboards and reports to communicate findings to stakeholders.
- In this role, you will analyze complex datasets to identify trends and insights.
- You will work with cross-functional teams to understand business requirements and provide data-driven solutions.

Requirements:
- Bachelor's degree in Computer Science, Statistics, Mathematics, or related field
- 6+ years of experience in data analyst or related field
- Proficiency in Data Governance
- Proficiency in R
- Proficiency in Business Intelligence
- Proficiency in SPSS
- Proficiency in Hadoop
- Proficiency in Data Cleaning

Preferred Qualifications:
- Experience with Machine Learning
- Experience with Data Warehousing
- Experience with ETL

Benefits:
- Flexible work arrangements
- Health, dental, and vision insurance
- Professional development opportunities
- 401(k) matching
",https://www.indeed.com/viewjob?jk=drijnbky1nlkf5rn,2025-04-02,Part-time,Senior level,"['A/B Testing', 'Business Intelligence', 'Data Visualization', 'Data Modeling', 'Big Data']",Associate's degree,"['Tuition reimbursement', 'Health insurance', 'Gym membership', 'Casual dress code']",Bachelor's degree,6,2025-04-14,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,"['R', 'SPSS', 'Hadoop', 'ETL', 'Machine Learning', 'Data Warehousing']","We're hiring a Data Analyst to help us make data-driven decisions.

Responsibilities:
- You will work with cross-functional teams to understand busine...",Data Analyst,"San Francisco, CA",80000.0,100000.0,year,90000.0,Senior,False,High
1po07mphs2zeo9ga,Business Analyst,DataDriven Enterprises,"Austin, TX",N/A,"We are seeking a talented Business Analyst to join our team.

Responsibilities:
- You will gather and document business requirements and translate them into functional specifications.
- In this role, you will bridge the gap between business needs and technical solutions.
- You will work closely with stakeholders to ensure solutions meet business objectives.
- This position involves analyzing business processes and recommending improvements.

Requirements:
- Master's degree in Computer Science, Statistics, Mathematics, or related field
- 5+ years of experience in business analyst or related field
- Proficiency in AWS
- Proficiency in ETL
- Proficiency in SPSS
- Proficiency in Data Quality
- Proficiency in Excel
- Proficiency in Data Warehousing

Preferred Qualifications:
- Experience with Business Intelligence
- Experience with Statistical Analysis
- Experience with Dashboard Development

Benefits:
- Flexible work arrangements
- Collaborative and innovative work environment
- Professional development opportunities
- Competitive salary and benefits package
",https://www.indeed.com/viewjob?jk=1po07mphs2zeo9ga,2025-03-21,Part-time,Executive,"['SPSS', 'ETL', 'Tableau', 'SQL', 'Google Cloud', 'Data Governance', 'Data Cleaning', 'SAS']",Certification,"['Professional development', 'Vision insurance', '401(k)', 'Flexible schedule']",Master's degree,5,2025-04-14,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,"['Excel', 'SPSS', 'AWS', 'ETL', 'Statistical Analysis', 'Data Warehousing']","We are seeking a talented Business Analyst to join our team.

Responsibilities:
- This position involves analyzing business processes and recommending...",Business Analyst,"Austin, TX",,,Not specified,,Senior,False,Unknown
fvz2lj9r70k9k6ic,Data Analyst,TechFusion Data,"Seattle, WA","$80,000 - $100,000 a year","We're hiring a Data Analyst to help us make data-driven decisions.

Responsibilities:
- You will work with cross-functional teams to understand business requirements and provide data-driven solutions.
- In this role, you will analyze complex datasets to identify trends and insights.
- You will be responsible for creating dashboards and reports to communicate findings to stakeholders.
- This position involves cleaning and transforming data to ensure accuracy and reliability.

Requirements:
- Associate's degree in Computer Science, Statistics, Mathematics, or related field
- 3+ years of experience in data analyst or related field
- Proficiency in Data Quality
- Proficiency in Machine Learning
- Proficiency in Data Cleaning
- Proficiency in SPSS
- Proficiency in Excel
- Proficiency in ETL

Preferred Qualifications:
- Experience with AWS
- Experience with Azure
- Experience with Power BI

Benefits:
- 401(k) matching
- Health, dental, and vision insurance
- Competitive salary and benefits package
- Professional development opportunities
",https://www.indeed.com/viewjob?jk=fvz2lj9r70k9k6ic,2025-04-06,Contract,Entry level,"['Data Governance', 'Data Warehousing', 'Spark', 'SAS', 'Predictive Analytics']",Master's degree,"['401(k)', 'Company events', 'Gym membership', 'Paid time off', 'Tuition reimbursement', 'Health insurance', 'Free snacks and drinks']",Master's degree,3,2025-04-14,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,"['Excel', 'Power BI', 'SPSS', 'AWS', 'Azure', 'ETL', 'Machine Learning']","We're hiring a Data Analyst to help us make data-driven decisions.

Responsibilities:
- In this role, you will analyze complex datasets to identify tr...",Data Analyst,"Seattle, WA",80000.0,100000.0,year,90000.0,Mid-level,False,High
9759gi3cicrj26uh,Data Scientist,DataSphere Inc.,"New York, NY","$60,000 - $80,000 a year","We are seeking a talented Data Scientist to join our team.

Responsibilities:
- You will collaborate with stakeholders to translate business questions into analytical frameworks.
- This position involves exploring and visualizing data to uncover hidden patterns.
- You will use machine learning techniques to solve complex business problems.
- In this role, you will develop and implement advanced analytical models.

Requirements:
- High School Diploma in Computer Science, Statistics, Mathematics, or related field
- 5+ years of experience in data scientist or related field
- Proficiency in Tableau
- Proficiency in AWS
- Proficiency in Data Visualization
- Proficiency in Data Quality
- Proficiency in SAS
- Proficiency in Database Management

Preferred Qualifications:
- Experience with Python
- Experience with Google Cloud
- Experience with Data Cleaning

Benefits:
- 401(k) matching
- Health, dental, and vision insurance
- Competitive salary and benefits package
- Professional development opportunities
",https://www.indeed.com/viewjob?jk=9759gi3cicrj26uh,2025-03-22,Internship,Manager,"['SQL', 'Data Modeling', 'Big Data', 'Predictive Analytics', 'ETL', 'Data Warehousing', 'Database Management']",High School Diploma,"['Casual dress code', 'Tuition reimbursement', 'Health insurance', 'Paid time off', 'Free snacks and drinks', 'Professional development', 'Company events']",Bachelor's degree,5,2025-04-14,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,"['Python', 'Tableau', 'SAS', 'AWS', 'Google Cloud', 'Machine Learning', 'Data Visualization']","Exciting opportunity for a Data Scientist to make an impact in a fast-paced environment.

Responsibilities:
- You will use machine learning techniques...",Data Scientist,"New York, NY",60000.0,80000.0,year,70000.0,Senior,False,Average
mfuh7fmq693q4qgt,Data Scientist,ByteWise Solutions,"Seattle, WA","$80,000 - $100,000 a year","We're hiring a Data Scientist to help us make data-driven decisions.

Responsibilities:
- You will use machine learning techniques to solve complex business problems.
- This position involves exploring and visualizing data to uncover hidden patterns.
- In this role, you will develop and implement advanced analytical models.
- You will collaborate with stakeholders to translate business questions into analytical frameworks.

Requirements:
- PhD in Computer Science, Statistics, Mathematics, or related field
- 1+ years of experience in data scientist or related field
- Proficiency in Data Quality
- Proficiency in Spark
- Proficiency in SQL
- Proficiency in Python
- Proficiency in A/B Testing
- Proficiency in Data Cleaning

Preferred Qualifications:
- Experience with Data Modeling
- Experience with Power BI
- Experience with Data Warehousing

Benefits:
- Competitive salary and benefits package
- Health, dental, and vision insurance
- 401(k) matching
- Flexible work arrangements
",https://www.indeed.com/viewjob?jk=mfuh7fmq693q4qgt,2025-03-31,Remote,Senior level,"['SPSS', 'Data Modeling', 'Python', 'Data Quality', 'Azure', 'Power BI', 'ETL']",Master's degree,"['Casual dress code', 'Health insurance', 'Free snacks and drinks', 'Dental insurance', 'Tuition reimbursement', 'Flexible schedule', 'Professional development', '401(k)']",Master's degree,1,2025-04-14,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,"['SQL', 'Python', 'Power BI', 'Spark', 'Machine Learning', 'A/B Testing', 'Data Modeling', 'Data Warehousing']","Exciting opportunity for a Data Scientist to make an impact in a fast-paced environment.

Responsibilities:
- You will use machine learning techniques...",Data Scientist,"Seattle, WA",80000.0,100000.0,year,90000.0,Junior,False,High
tp3a3hsr4r6rtoks,Business Intelligence Analyst,Pinnacle Insights,"Chicago, IL",N/A,"Join our growing team as a Business Intelligence Analyst and help transform data into actionable insights.

Responsibilities:
- This position involves optimizing data collection procedures and ensuring data quality.
- In this role, you will design and build interactive dashboards and reports.
- You will work with business users to understand reporting needs and deliver solutions.
- You will transform raw data into meaningful business insights.

Requirements:
- Master's degree in Computer Science, Statistics, Mathematics, or related field
- 2+ years of experience in business intelligence analyst or related field
- Proficiency in Big Data
- Proficiency in Power BI
- Proficiency in Reporting
- Proficiency in Spark
- Proficiency in Data Mining
- Proficiency in Hadoop

Preferred Qualifications:
- Experience with Excel
- Experience with Python
- Experience with Dashboard Development

Benefits:
- Competitive salary and benefits package
- Collaborative and innovative work environment
- 401(k) matching
- Flexible work arrangements
",https://www.indeed.com/viewjob?jk=tp3a3hsr4r6rtoks,2025-04-12,Internship,Entry level,"['Business Intelligence', 'Data Mining', 'Azure', 'Predictive Analytics', 'R']",Bachelor's degree,"['Health insurance', 'Flexible schedule', 'Free snacks and drinks', 'Casual dress code', 'Tuition reimbursement', 'Paid time off', 'Gym membership', 'Company events']",Master's degree,2,2025-04-14,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,"['Python', 'Excel', 'Power BI', 'Hadoop', 'Spark', 'Data Mining', 'Big Data']","Join our growing team as a Business Intelligence Analyst and help transform data into actionable insights.

Responsibilities:
- This position involves...",Business Intelligence Analyst,"Chicago, IL",,,Not specified,,Mid-level,False,Unknown
d0ek0qbyqlsapb79,Data Scientist,TechCorp Solutions,"New York, NY","$140,000 - $160,000 a year","Exciting opportunity for a Data Scientist to make an impact in a fast-paced environment.

Responsibilities:
- You will collaborate with stakeholders to translate business questions into analytical frameworks.
- In this role, you will develop and implement advanced analytical models.
- You will use machine learning techniques to solve complex business problems.
- This position involves exploring and visualizing data to uncover hidden patterns.

Requirements:
- Master's degree in Computer Science, Statistics, Mathematics, or related field
- 2+ years of experience in data scientist or related field
- Proficiency in Data Cleaning
- Proficiency in Big Data
- Proficiency in Hadoop
- Proficiency in Reporting
- Proficiency in Google Cloud
- Proficiency in Data Warehousing

Preferred Qualifications:
- Experience with Data Visualization
- Experience with Statistical Analysis
- Experience with Azure

Benefits:
- Competitive salary and benefits package
- 401(k) matching
- Collaborative and innovative work environment
- Health, dental, and vision insurance
",https://www.indeed.com/viewjob?jk=d0ek0qbyqlsapb79,2025-04-06,Full-time,Mid level,"['Data Mining', 'Excel', 'A/B Testing', 'AWS', 'Python', 'Azure', 'Big Data', 'Data Modeling', 'Predictive Analytics', 'SAS']",High School Diploma,"['Gym membership', 'Dental insurance', 'Free snacks and drinks', 'Health insurance', 'Professional development', 'Company events', 'Tuition reimbursement', '401(k)']",Master's degree,2,2025-04-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,"['Hadoop', 'Azure', 'Google Cloud', 'Machine Learning', 'Data Visualization', 'Statistical Analysis', 'Data Warehousing', 'Big Data']","Exciting opportunity for a Data Scientist to make an impact in a fast-paced environment.

Responsibilities:
- You will collaborate with stakeholders t...",Data Scientist,"New York, NY",140000.0,160000.0,year,150000.0,Mid-level,False,High
